,name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin,RAJ2000,DEJ2000,name_x,objid,phID,Cat,RAfdeg,DEfdeg,FUVexp,NUVexp,GLON,GLAT,tile,img,sv,r.fov,Obs,b,E(B-V),Sp?,chkf,FUVmag,e_FUVmag,NUVmag,e_NUVmag,FUV.a,e_FUV.a,NUV.a,e_NUV.a,FUV.4,e_FUV.4,NUV.4,e_NUV.4,FUV.6,e_FUV.6,NUV.6,e_NUV.6,Fafl,Nafl,Fexf,Nexf,Fflux,e_Fflux,Nflux,e_Nflux,FXpos,FYpos,NXpos,NYpos,Fima,Nima,Fr,Nr,nS/G,fS/G,nell,fell,nPA,e_nPA,fPA,e_fPA,Fnr,F3r,Nar,Narms,Nbrms,Far,Farms,Fbrms,w_NUV,w_FUV,Prob,Sep,Nerr,Ferr,Ierr,Nperr,Fperr,CV,G,N,primid,groupid,Gd,Nd,primidd,groupidd,grouptot,OName,Size,angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_x,RAdeg,DEdeg,errHalfMaj_x,errHalfMin_x,errPosAng_x,objID_x,mode,q_mode,class,SDSS12,m_SDSS12,flags,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag_x,e_rmag,imag_x,e_imag,zmag,e_zmag,zsp,e_zsp,f_zsp,zph,e_zph,avg_zph,pmRA_x,e_pmRA,pmDE,e_pmDE,SpObjID,spType,spCl,subClass,angDist_xa,uflux
10,1.70202E+14,186.43099999999998,-1.362083,,,,,15.529000000000002,14.753,14.542,,,,,,,,,Galah_DR2,186.431475,-1.362057,GALEX J122543.5-012143,6382597041109861835,6382597041108811776,AIS,186.187467,-1.175913,203.05,203.05,289.6505,60.845,50332,2209,69,0.30685500000000004,True,1,0.0227,0,0,,,21.2909,0.2041,,,1.2109,0.2041,,,1.1908,0.1773,,,1.212,0.2697,0,0,0,0,,,11.0571,2.07848,,,1361.52,1476.19,,5.914,,0.002,0.9674,0.0,0.2714,,3.8,0.75,,,9.836269999999999,64.8068,3.5,0.000802,0.000584,,,,160.9,194.7,,,0.75,,,0.31,,C,0,1,6382597041109861376,6382597041109861835,0,1,6382597041109861376,6382597041109861835,6382597041109861835,N,0.0,1.7110439999999998,186.431006525794,-1.3620764763445,0.001,0.001,90.0,3694810320067728896,186.43100838406997,0.031,-1.3621048334299999,0.0221,0.1288,0.0363,0.431,0.08,-6.586,0.051,True,22195.4,7.333539999999999,14.82271,10158.9,14.1407,15.334270000000002,17248.2,26.6342,14.170062,1.164208,,,0,5050.0,,,,,1.687488,186.43098899999998,-1.3620780000000001,0.001,0.001,90.0,1237650372095377445,1,+,6,J122543.43-012143.4,*,68987912192,2000.1163,3,17.406,0.009000000000000001,15.53,0.003,14.75,0.003,14.507,0.003,14.364,0.004,,,,,,,-2.1,2.9,-5.7,2.9,0,,,,1.752404,0.0003959364939339312
11,1.70416E+14,236.316417,0.6023609999999999,,,,,13.114,12.317,11.782,,,,,,,,,Galah_DR2,236.316396,0.6026100000000001,GALEX J154515.9+003609,6382808115130140623,6382808115129090048,AIS,235.908873,0.6428590000000001,192.0,192.0,7.8703,40.6014,50338,1249,39,0.409482,True,1,0.0961,0,0,,,20.5899,0.1422,,,0.5099,0.1422,,,0.6102,0.1348,,,0.7139,0.2042,0,0,0,0,,,21.0876,2.7614099999999997,,,933.59,1799.15,,4.651,,0.002,0.9885,0.0,0.18,,-77.49,-77.92,,,10.4917,24.116,3.5,0.0008060000000000001,0.000661,,,,145.4,140.3,,,0.61,,,0.22,,C,0,1,6382808115130140672,6382808115130140623,0,1,6382808115130140672,6382808115130140623,6382808115130140623,N,0.0,0.899652,236.31644181621368,0.6023610173093,0.002,0.001,0.0,4422593353008932736,236.31644499453998,0.0286,0.6023459412300001,0.0307,0.3514,0.0437,0.738,0.078,-3.502,0.09699999999999999,False,236909.0,42.0263,12.251911999999999,98686.3,112.37,12.865747,196939.0,116.605,11.526088,1.339659,-18.14,0.86,5,4943.67,0.4075,0.14300000000000002,12.55,84.73200000000001,0.911385,236.316424,0.602368,0.267,0.046,90.0,1237648597723578506,2,,6,J154515.94+003608.5,*,483856285569040,1999.1992,3,16.011,0.006999999999999999,15.669,0.013000000000000001,15.287,0.01,12.009,0.001,13.212,0.006,,,,,,,2.2,2.6,-3.1,2.6,0,,,,0.878028,0.0014309557170336614
12,1.70416E+14,237.824,0.8915,,,,,14.442,13.702,13.377,,,,,,,,,Galah_DR2,237.82411299999998,0.8916280000000001,GALEX J155117.7+005329,6382808133383751478,6382808133382701056,AIS,238.009925,0.889395,107.0,107.0,9.3293,39.5479,50338,1793,56,0.185803,True,1,0.0912,0,0,,,20.6819,0.2145,,,0.6019,0.2145,,,0.5294,0.1859,,,0.7353,0.312,0,0,0,0,,,19.3757,3.8271300000000004,,,2403.44,1941.32,,5.1080000000000005,,0.002,0.9834,0.0,0.1272,,70.87,68.53,,,9.41077,50.7914,3.5,0.000701,0.000612,,,,77.0,91.3,,,0.66,,,0.24,,C,0,1,6382808133383751680,6382808133383751478,0,1,6382808133383751680,6382808133383751478,6382808133383751478,N,0.0,0.613081,237.8240040736404,0.8915166278571999,0.001,0.001,90.0,4410691620678748160,237.82398825926003,0.0198,0.8915048258,0.0133,0.1874,0.0248,-3.673,0.043,-2.741,0.035,False,59916.1,10.0698,13.744506,27520.9,23.914,14.252231,46487.2,32.4822,13.093586,1.1586450000000001,,,0,4915.0,,,,,0.56079,237.82400299999998,0.8915059999999999,0.001,0.0,90.0,1237648705674674217,2,,6,J155117.76+005329.4,*,202381275303952,1999.2183,3,16.272000000000002,0.005,14.425,0.003,13.696,0.003,13.777999999999999,0.003,13.290999999999999,0.003,,,,,,,-0.6,2.6,-1.6,2.6,0,,,,0.590666,0.0011251907681961832
13,1.7041E+14,246.614375,7.227722,,,,,13.924000000000001,13.130999999999998,12.798,,,,,,,,,Galah_DR2,246.61421299999998,7.227755,GALEX J162627.4+071339,6375700925655288114,6375700925654237184,AIS,246.95025299999998,7.312794,163.0,256.1,21.9347,35.4073,50136,2849,89,0.344015,True,1,0.061,0,1,,,20.7978,0.1546,,,0.7178,0.1546,,,0.9051,0.1395,,,0.747,0.1782,0,0,0,0,,,17.4125,2.47821,,,2679.73,1745.24,,7.735,,0.003,0.9784,0.0,0.2009,,29.79,35.08,,,11.228,7.5491,3.92173,0.0008730000000000001,0.000698,,,,199.3,148.7,,,0.65,,,0.27,,C,0,1,6375700925655287808,6375700925655288114,0,1,6375700925655287808,6375700925655288114,6375700925655288114,N,0.0,0.591547,246.6143723722474,7.227726821557599,0.0,0.0,90.0,4439650248694096000,246.61436754721,0.017,7.227681681210001,0.0107,0.2575,0.0253,-1.112,0.028999999999999998,-10.484000000000002,0.019,False,102203.0,20.9836,13.164705,44654.7,42.7074,13.726720000000002,82098.5,50.3856,12.476082,1.250638,,,0,4905.27,0.177,0.1033,11.48,68.689,0.57815,246.61436099999997,7.227725,0.047,0.042,90.0,1237661951354929249,2,,6,J162627.44+071339.8,*,202381308854288,2003.2455,3,16.105,0.006,14.725999999999999,0.004,13.264000000000001,0.004,13.03,0.002,13.085,0.004,,,,,,,-1.9,2.4,-7.3,2.4,0,,,,0.539462,0.001312279014327841
14,1.50705E+14,259.9805,-14.599722,,,,,14.647,13.529000000000002,13.042,,,,,,,,,Galah_DR2,259.980507,-14.599288,GALEX J171955.3-143557,6383406290257840337,6383406290256789504,AIS,259.527643,-14.685182999999999,137.0,137.0,8.9896,12.7035,50355,2465,77,0.446496,True,1,0.474,0,0,,,21.6738,0.4641,,,1.5938,0.4641,,,1.6457,0.4108,,,1.4098,0.6086,0,17,0,0,,,7.770910000000001,3.3205699999999996,,,863.18,2107.41,,7.041,,0.003,0.8921,0.0,0.1544,,-13.72,-10.67,,,7.04102,3.9649900000000002,4.5694300000000005,0.000534,0.000452,,,,98.4,88.2,,,0.96,,,0.45,,C,0,1,6383406290257840128,6383406290257840337,0,1,6383406290257840128,6383406290257840337,6383406290257840337,N,0.0,1.560893,259.980505601734,-14.598915428785801,0.004,0.003,90.0,4138007720471905664,259.98051066595,0.1504,-14.598925617870002,0.1178,0.3066,0.156,1.138,0.284,-2.366,0.20199999999999999,False,1741.66,4.0629599999999995,17.585955,1388.41,204.887,17.495094,1925.63,103.109,16.550486,0.944609,,,0,,,,,,1.341265,259.980484,-14.599713000000001,0.001,0.001,90.0,1237668648788885905,1,+,6,J171955.31-143558.9,*,202381275303952,2005.4327,3,16.847,0.008,14.625,0.003,13.508,0.003,14.145999999999999,0.01,12.739,0.003,,,,,,,-6.8,2.4,9.0,2.4,0,,,,1.532924,0.0006625611901339855
15,1.60421E+14,260.344792,1.930139,,,,,14.472000000000001,13.48,13.32,,,,,,,,,Galah_DR2,260.344316,1.9304,GALEX J172122.6+015549,6375560167765837430,6375560167764787200,AIS,260.177273,2.110258,170.0,285.0,24.0349,20.8526,50132,2241,70,0.245392,True,1,0.1922,0,0,,,21.2151,0.2239,,,1.1351,0.2239,,,1.2937,0.1791,,,1.1643,0.266,0,0,0,0,,,11.8563,2.44456,,,1547.12,1507.12,,10.442,,0.004,0.9804,0.0,0.1952,,60.35,65.25,,,12.3429,6.34168,3.5,0.000956,0.0007700000000000001,,,,212.8,148.9,,,0.84,,,0.42,,C,0,1,6375560167765837824,6375560167765837430,0,1,6375560167765837824,6375560167765837430,6375560167765837430,N,0.0,1.9536630000000001,260.344800896232,1.9301327388837002,0.001,0.001,90.0,4387136336398414848,260.34479608148996,0.0175,1.9301199314900002,0.0156,0.3621,0.0234,-1.1179999999999999,0.044000000000000004,-2.975,0.038,False,69521.6,13.2411,13.583066,28738.6,49.082,14.205223000000002,58531.0,47.513000000000005,12.843455,1.361768,,,0,4811.23,,,7.08,24.212,1.9923520000000001,260.344792,1.9301400000000002,0.001,0.001,0.0,1237668634286555566,1,+,6,J172122.75+015548.5,*,202346915565584,2005.4302,3,16.649,0.006999999999999999,14.492,0.003,13.562000000000001,0.003,13.542,0.002,13.023,0.003,,,,,,,-0.6,2.5,3.5,2.5,0,,,,1.952838,0.0007951079052570703
16,1.40709E+14,309.171417,-6.048528,,,,,14.465,13.732999999999999,13.446,,,,,,,,,Galah_DR2,309.171225,-6.048654,GALEX J203641.0-060255,6379500817439790486,6379500817438736384,AIS,308.901673,-6.528694000000001,128.0,128.0,39.7901,-26.125999999999998,50244,2241,70,0.54975,True,1,0.0476,0,0,,,21.3329,0.2604,,,1.2529,0.2604,,,1.5117,0.2941,,,1.0284,0.3205,256,17,0,0,,,10.6372,2.55079,,,1267.61,3084.81,,5.252000000000001,,0.002,0.9806,0.0,0.3711,,38.48,40.06,,,1.49708,2.1684900000000003,3.61501,0.000763,0.00047999999999999996,,,,111.7,101.0,,,1.02,,,0.41,,C,0,1,6379500817439790080,6379500817439790486,0,1,6379500817439790080,6379500817439790486,6379500817439790486,N,0.0,0.8225389999999999,309.1714009757849,-6.0485659039149,0.001,0.001,90.0,6908285678201272576,309.17139729107004,0.0263,-6.04858961598,0.0173,0.7504,0.0339,-0.851,0.057,-5.507000000000001,0.032,True,54564.2,7.74828,13.846096,25074.9,32.8333,14.353292000000001,42155.1,30.1309,13.199794,1.153498,,,0,4993.87,,,2.75,4.231,0.705311,309.17139199999997,-6.048587,0.051,0.048,0.0,1237652934566412555,1,,6,J203641.13-060254.9,*,202346915565584,2000.7396,3,16.685,0.009000000000000001,15.049000000000001,0.006,13.890999999999998,0.002,16.936,0.019,13.589,0.006999999999999999,,,,,,,-13.5,2.6,-5.9,2.6,0,,,,0.644914,0.0007691765922527942
17,1.40709E+14,309.491875,-5.593389,,,,,13.847999999999999,13.13,12.823,,,,,,,,,Galah_DR2,309.49188,-5.59334,GALEX J203758.0-053536,6379500760531471110,6379500760530419712,AIS,309.466371,-5.582258,168.0,168.0,40.4041,-26.1994,50244,545,17,0.027701,True,1,0.0642,0,0,,,20.0891,0.1259,,,0.0091,0.1259,,,0.2406,0.1266,,,0.0074,0.14,0,273,0,0,,,33.4462,3.87892,,,1846.53,1886.35,,6.655,,0.003,0.9826,0.0,0.1616,,3.17,3.18,,,11.6079,13.1988,3.7067300000000003,0.0008810000000000001,0.000739,,,,119.1,163.8,,,0.62,,,0.22,,C,0,1,6379500760531471360,6379500760531471110,0,1,6379500760531471360,6379500760531471110,6379500760531471110,N,0.0,0.177784,309.49189390358697,-5.5933979638013,0.001,0.001,90.0,6908397965825660416,309.49192512636,0.0214,-5.593425086159999,0.0171,0.8153,0.0272,7.2170000000000005,0.046,-6.2989999999999995,0.033,False,99903.7,17.16,13.189411999999999,46307.1,46.8647,13.687268,76505.5,53.8598,12.552688999999999,1.13458,,,0,4954.0,,,3.49,6.622000000000001,0.214533,309.491892,-5.5933839999999995,0.047,0.045,0.0,1237652935103414547,1,,6,J203758.05-053536.1,*,483856285564944,2000.7396,3,16.394000000000002,0.01,14.038,0.004,13.210999999999999,0.001,12.946,0.001,13.360999999999999,0.009000000000000001,,,,,,,2.6,2.6,-3.8,2.6,0,,,,0.16244,0.0010056020220086555
18,1.60919E+14,330.202917,-3.423917,,,,,12.864,11.98,11.800999999999998,,,,,,,,,Galah_DR2,330.202824,-3.4238370000000002,GALEX J220048.6-032525,6380063780278111241,6380063780277059584,AIS,329.747723,-3.6518919999999997,167.0,167.0,55.5347,-42.8895,50260,2625,82,0.508268,True,1,0.09699999999999999,0,1,,,19.9871,0.1049,,,-0.0929,0.1049,,,-0.0635,0.1002,,,-0.128,0.1201,0,0,0,0,,,36.7421,3.54929,,,834.48,2457.32,,3.577,,0.001,0.9854,0.0,0.0791,,75.82,65.63,,,9.900780000000001,55.4557,3.5,0.000718,0.000661,,,,129.5,132.1,,,0.53,,,0.13,,C,0,1,6380063780278111232,6380063780278111241,0,1,6380063780278111232,6380063780278111241,6380063780278111241,N,0.0,0.44075699999999995,330.2028992757813,-3.4239270545856,0.001,0.001,0.0,2670277787508491904,330.20296600247997,0.0378,-3.42390903137,0.0447,0.5027,0.0399,15.47,0.067,4.186,0.07400000000000001,False,277116.0,65.8352,12.081711,120082.0,215.592,12.652694,223151.0,163.19799999999998,11.390425,1.262269,,,0,4788.44,0.10400000000000001,0.049,10.32,50.413000000000004,0.42223,330.202937,-3.423912,0.087,0.085,0.0,1237679079112966165,2,,6,J220048.70-032526.0,*,483854138085392,2008.8875,1,15.584000000000001,0.006999999999999999,13.257,0.002,12.112,0.001,11.847999999999999,0.001,13.865,0.017,,,,,,,15.4,2.2,7.4,2.2,0,,,,0.489544,0.0021204411512254014
19,1.70806E+14,330.24875,-1.390528,,,,,13.422,12.379000000000001,12.116,,,,,,,,,Galah_DR2,330.24938399999996,-1.39066,GALEX J220059.8-012326,6380063766319465691,6380063766318415872,AIS,330.203934,-1.170237,222.0,222.0,57.8134,-41.7504,50260,2209,69,0.22505799999999998,True,1,0.1002,0,0,,,20.6519,0.1622,,,0.5719,0.1622,,,0.9794,0.1525,,,0.5638,0.1718,0,0,0,0,,,19.9174,2.97546,,,1798.68,1407.57,,10.265,,0.004,0.9649,0.0,0.3483,,61.59,56.46,,,14.0314,,3.5,0.001208,0.000787,,,,160.4,184.2,,,0.92,,,0.42,,C,0,1,6380063766319465472,6380063766319465691,0,1,6380063766319465472,6380063766319465691,6380063766319465691,N,0.0,2.3319099999999997,330.24877711182063,-1.3905122702737,0.001,0.001,90.0,2676817648310177920,330.24879409352997,0.0422,-1.39053950315,0.0463,0.3744,0.0523,3.943,0.077,-6.325,0.076,False,175285.0,30.6343,12.579005,72852.5,123.36,13.195276999999999,146187.0,185.84,11.849651,1.345626,-18.34,1.5,5,4883.52,0.1528,0.0933,10.46,56.043,2.24797,330.24880099999996,-1.390508,0.081,0.081,0.0,1237678881544470592,1,,6,J220059.71-012325.8,*,483854104530960,2008.8301,3,16.081,0.009000000000000001,13.755,0.003,12.64,0.001,12.308,0.001,13.912,0.015,,,,,,,1.7,2.3,-2.6,2.3,0,,,,2.167614,0.0013416096905824815
20,1.70907E+14,330.521542,3.505528,,,,,13.716,12.866,12.507,,,,,,,,,Galah_DR2,330.52146600000003,3.505625,GALEX J220205.1+033020,6376404570147393929,6376404570146340864,AIS,330.617864,2.9991950000000003,169.0,169.0,63.106,-38.9583,50156,1569,49,0.515493,True,1,0.0465,0,0,,,20.3963,0.1277,,,0.3163,0.1277,,,0.3394,0.1184,,,0.4031,0.1657,0,1,0,0,,,25.205,2.9645599999999996,,,2167.23,3140.38,,4.147,,0.002,0.9835,0.0,0.068,,-2.58,1.55,,,3.4361300000000004,98.3209,3.5,0.000736,0.000686,,,,138.4,126.8,,,0.58,,,0.18,,C,0,1,6376404570147393536,6376404570147393929,0,1,6376404570147393536,6376404570147393929,6376404570147393929,N,0.0,0.442249,330.521561863789,3.5055504871866,0.001,0.001,0.0,2683580984850396160,330.52162212374003,0.0449,3.5055132772000004,0.0381,0.4061,0.0548,13.97,0.067,-8.642000000000001,0.07,False,130031.0,50.5817,12.903249,56485.2,82.3499,13.471551999999999,104132.0,69.72800000000001,12.217959,1.253593,-76.06,2.26,5,4820.51,0.3413,0.165,8.59,35.92,0.436591,330.521577,3.505478,0.067,0.062,0.0,1237678776854642820,1,,6,J220205.17+033019.7,*,202351210532880,2008.8162,3,15.999,0.006,14.769,0.005,13.09,0.002,12.770999999999999,0.002,12.905,0.004,,,,,,,10.5,2.3,-7.8,2.3,0,,,,0.6616609999999999,0.0014468589506848838
21,1.61106E+14,333.394,7.608444,,,,,12.634,11.797,11.384,,,,,,,,,Galah_DR2,333.39389900000003,7.608312,GALEX J221334.5+073629,6376404564778683939,6376404564777631744,AIS,333.13978199999997,7.1203330000000005,189.05,189.05,69.4655,-38.3641,50156,1409,44,0.549216,True,1,0.0598,0,1,,,20.375,0.1295,,,0.295,0.1295,,,0.3656,0.1201,,,0.175,0.1406,0,0,0,0,,,25.7028,3.06414,,,1315.36,3054.95,,6.195,,0.003,0.9452,0.0,0.0039,,34.68,-4.39,,,10.9649,4.17598,3.5,0.0007639999999999999,0.0007610000000000001,,,,139.9,136.9,,,0.6,,,0.21,,C,0,1,6376404564778684416,6376404564778683939,0,1,6376404564778684416,6376404564778683939,6376404564778683939,N,0.0,0.59548,333.39401566134916,7.6084372399367,0.001,0.001,90.0,2721188165170859520,333.39401744785,0.0455,7.608405595850001,0.0409,0.5263,0.0492,0.41100000000000003,0.075,-7.35,0.068,False,348308.0,96.6381,11.833456,147879.0,191.674,12.426622,282925.0,265.555,11.132741000000001,1.293881,22.82,0.72,6,4800.4,0.1973,0.113,10.97,57.614,0.613653,333.394006,7.60842,0.07400000000000001,0.07,90.0,1237679008240304238,2,,6,J221334.56+073630.3,*,483854138085392,2008.8792,3,15.776,0.006999999999999999,13.075999999999999,0.001,11.863,0.001,11.543,0.001,13.675999999999998,0.016,,,,,,,0.7,2.3,-4.7,2.3,0,,,,0.545593,0.0017767495469020328
22,1.61009E+14,334.044042,2.863639,,,,,13.081,12.194,11.777000000000001,,,,,,,,,Galah_DR2,334.044013,2.863717,GALEX J221610.5+025149,6376404603433387850,6376404603432337408,AIS,333.709297,2.867505,112.0,112.0,65.4635,-42.052,50156,2561,80,0.334318,True,1,0.0638,0,1,,,21.1406,0.2444,,,1.0606,0.2444,,,1.0443,0.2286,,,1.0338,0.348,0,0,0,0,,,12.6984,2.85785,,,1142.56,1915.18,,5.526,,0.002,0.9829,0.0,0.1416,,-84.18,-81.14,,,8.50417,2.41725,3.5,0.0006389999999999999,0.000549,,,,90.4,108.4,,,0.72,,,0.28,,C,0,1,6376404603433388032,6376404603433387850,0,1,6376404603433388032,6376404603433387850,6376404603433387850,N,0.0,0.300538,334.0440652115526,2.8636336370485003,0.001,0.001,0.0,2682733330105658496,334.04407116861,0.0383,2.8636151059400006,0.0512,0.5938,0.045,1.382,0.07200000000000001,-4.303999999999999,0.086,False,252362.0,59.4479,12.183307000000001,104888.0,162.671,12.799576,209747.0,302.38,11.457678999999999,1.341897,,,0,4641.34,0.3657,0.2075,9.08,34.441,0.353985,334.044046,2.863632,0.081,0.071,0.0,1237678598079119482,1,,6,J221610.57+025149.0,*,483854138085392,2008.7534,3,15.99,0.008,15.530999999999999,0.012,12.215,0.001,11.902000000000001,0.001,13.662,0.013999999999999999,,,,,,,-3.5,2.3,1.5,2.3,0,,,,0.327334,0.0014589022570664983
23,1.50703E+14,335.623708,-9.426694,,,,,13.954,13.265,13.075999999999999,,,,,,,,,Galah_DR2,335.623761,-9.426864,GALEX J222229.7-092536,6380028608790923360,6380028608789872640,AIS,336.15643,-9.325978,144.0,315.0,52.5155,-50.6859,50259,3009,94,0.535148,True,1,0.0477,0,1,,,20.3826,0.1173,,,0.3026,0.1173,,,0.4494,0.0925,,,0.3048,0.1153,0,1,0,0,,,25.5249,2.75619,,,3226.74,1674.37,,5.042,,0.002,0.9626,0.0,0.2697,,69.24,67.4,,,12.8826,5.51853,4.23165,0.001048,0.0007650000000000001,,,,272.3,148.3,,,0.59,,,0.22,,C,0,1,6380028608790923264,6380028608790923360,0,1,6380028608790923264,6380028608790923360,6380028608790923360,N,0.0,0.641918,335.6236911959552,-9.4266825837069,0.001,0.001,90.0,2615251529800137472,335.62372443837995,0.0207,-9.42681766672,0.023,2.2141,0.0256,7.617000000000001,0.04,-31.374000000000002,0.039,False,85488.3,22.2408,13.3586,41791.3,70.9863,13.798673999999998,62461.5,57.0535,12.772888,1.025785,,,0,5083.19,0.292,0.1487,1.11,0.748,0.698565,335.623702,-9.426685,0.061,0.061,0.0,1237656537512476696,1,,6,J222229.68-092536.0,*,202381308858384,2001.7174,3,15.777000000000001,0.005,14.043,0.003,13.22,0.008,13.189,0.003,13.11,0.003,,,,,,,5.0,2.7,-24.0,2.7,0,,,,0.677493,0.0017751138532061388
24,1.40707E+14,336.300333,-6.926639,,,,,14.04,13.284,13.023,,,,,,,,,Galah_DR2,336.30014900000003,-6.926553,GALEX J222512.0-065535,6376439779215542594,6376439779214491648,AIS,336.47817599999996,-7.01019,220.0,220.0,56.3631,-49.8757,50157,2305,72,0.19550499999999998,True,1,0.0619,0,1,,,19.744,0.0801,,,-0.336,0.0801,,,-0.226,0.08,,,-0.2983,0.091,0,0,0,0,,,45.9635,3.39169,,,2353.02,2121.72,,3.0860000000000003,,0.001,0.9846,0.0,0.1225,,-70.81,-72.28,,,11.2123,5.03522,3.5,0.0008320000000000001,0.00073,,,,167.0,210.2,,,0.53,,,0.13,,C,0,1,6376439779215542272,6376439779215542594,0,1,6376439779215542272,6376439779215542594,6376439779215542594,N,0.0,0.726953,336.300275391185,-6.926656038476501,0.001,0.001,90.0,2622653678300976640,336.30025763534,0.0248,-6.92670632343,0.0199,0.573,0.0285,-4.093999999999999,0.047,-11.679,0.040999999999999995,False,87074.6,22.7497,13.338637,39632.9,67.2668,13.85625,67705.2,69.5409,12.685366,1.170884,,,0,4952.77,0.555,0.272,4.64,11.686,0.58448,336.300245,-6.926713,0.10099999999999999,0.09,0.0,1237680241976999959,1,,6,J222512.05-065536.1,,167194755731968,2009.7882,3,15.923,0.006,14.658,0.004,14.84,0.011000000000000001,13.190999999999999,0.003,13.17,0.005,,,,,,,-6.0,2.2,-10.7,2.2,0,,,,0.669817,0.001551765893839252
25,1.70723E+14,339.190792,-9.8835,,,,,14.276,13.515,13.225999999999999,,,,,,,,,Galah_DR2,339.190815,-9.883212,GALEX J223645.7-095259,6376474930301634677,6376474930300583936,AIS,339.21853799999997,-10.010371000000001,103.0,103.0,54.9719,-53.8984,50158,1313,41,0.130057,True,1,0.0626,0,0,,,20.339000000000002,0.1888,,,0.259,0.1888,,,0.5494,0.1928,,,0.3468,0.23,0,0,0,0,,,26.570999999999998,4.61941,,,1954.25,2181.49,,8.118,,0.003,0.9632,0.0,0.08900000000000001,,-40.56,-52.36,,,12.1336,6.62437,3.5,0.000884,0.000805,,,,76.9,91.4,,,0.84,,,0.32,,C,0,1,6376474930301634560,6376474930301634677,0,1,6376474930301634560,6376474930301634677,6376474930301634677,N,0.0,1.039618,339.19076844290714,-9.883510098497599,0.001,0.001,0.0,2608827560099840256,339.19082342351004,0.0323,-9.88352844653,0.0299,0.2554,0.0349,12.58,0.062,-4.261,0.071,False,71629.1,37.6394,13.550641,31832.4,101.3,14.094214000000001,56875.8,137.903,12.874601,1.2196120000000001,,,0,5047.79,0.105,0.0575,,,1.085783,339.190764,-9.88355,0.057999999999999996,0.055,0.0,1237652598499246151,1,,6,J223645.78-095300.7,*,202381275303952,2000.6743,3,16.249000000000002,0.006,14.517999999999999,0.004,13.67,0.005,13.417,0.003,13.216,0.004,,,,,,,10.9,2.7,-1.8,2.7,0,,,,1.229393,0.0011492808332153256
26,1.50901E+14,343.101083,-9.759861,,,,,12.702,11.895999999999999,11.589,,,,,,,,,Galah_DR2,343.101076,-9.759792,GALEX J225224.2-094535,6376474915269248841,6376474915268198400,AIS,342.741756,-9.745536999999999,112.0,112.0,58.9958,-57.0071,50158,865,27,0.354414,True,1,0.0485,0,0,,,19.7492,0.1105,,,-0.3308,0.1105,,,-0.2646,0.106,,,-0.3353,0.1248,0,0,0,0,,,45.7434,4.6535,,,1057.81,1878.46,,5.307,,0.002,0.9853,0.0,0.18,,-74.29,-73.71,,,10.9676,5.03904,3.5,0.000842,0.000691,,,,95.2,113.6,,,0.55,,,0.15,,C,0,1,6376474915269249024,6376474915269248841,0,1,6376474915269249024,6376474915269248841,6376474915269248841,N,0.0,0.24979,343.10108756478314,-9.759862966862698,0.001,0.001,90.0,2605328677877979520,343.10103946869,0.0389,-9.759916135510002,0.0357,0.4437,0.0443,-11.009,0.069,-12.349,0.062,False,315972.0,72.4718,11.939243,136775.0,190.05200000000002,12.511368,254403.0,237.854,11.248114,1.263254,98.01,1.41,4,4838.5,0.13,0.035,12.14,72.763,0.258755,343.10108399999996,-9.759864,0.065,0.06,0.0,1237652599037820972,1,,6,J225224.26-094535.5,*,483854138085392,2000.6743,3,15.609000000000002,0.006,13.109000000000002,0.002,11.982999999999999,0.001,11.640999999999998,0.002,13.15,0.017,,,,,,,-11.4,2.7,-7.0,2.7,0,,,,0.259369,0.002072174012211218
